Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,LONG BEACH BOLSTAD3,248 Bolstad W,,Long Beach,WA,98631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.351439,-124.057159,2026-02-24,398115,2026-02-24 03:48:15 UTC,,,,2025-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LONG BEACH BOLSTAD4,246 Bolstad W,,Long Beach,WA,98631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.351439,-124.057068,2026-02-24,398116,2026-02-24 03:48:16 UTC,,,,2025-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LONG BEACH BOLSTAD5,244 Bolstad West,,Long Beach,WA,98631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.35143,-124.056989,2026-02-24,398117,2026-02-24 03:48:16 UTC,,,,2025-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KOP FAST CHARGE KOP FASTCHARGER,111 Valley Avenue Northeast,Station 1,Puyallup,WA,98372,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,47.206423,-122.29226,2026-02-24,398131,2026-02-24 03:48:24 UTC,,,,2025-06-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LOVE'S 514 - WA #514 DC2,1370 Washington 261,,Ritzville,WA,99169,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,47.113802,-118.366062,2026-02-24,398274,2026-02-24 03:48:31 UTC,,,,2025-06-13,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LOVE'S 514 - WA #514 DC1,1370 Washington 261,,Ritzville,WA,99169,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,47.11379,-118.365959,2026-02-24,398277,2026-02-24 03:48:31 UTC,,,,2025-06-13,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - City of Colville ACL2,250 W. 1st St,,Colville,WA,99114,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,48.54434,-117.90782,2026-02-24,398296,2026-02-24 05:05:21 UTC,,,,2025-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - City of Colville DCFC,250 W. 1st Ave,,Colville,WA,99114,,888-356-8911,E,,Public,24 hours daily,,,,,,,4,,FLO,https://www.flo.com,GPS,48.54434,-117.90782,2026-02-24,398297,2026-02-24 05:05:21 UTC,,,,2025-06-13,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PORTCW GROVE FIELD 2,632 Northeast 267th Avenue,Southside,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,45.626575,-122.399869,2026-02-24,398342,2026-02-24 03:46:35 UTC,,,,2025-06-15,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PORTCW GROVE FIELD 1,632 Northeast 267th Avenue,Northside,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,45.626619,-122.399868,2026-02-24,398343,2026-02-24 03:46:36 UTC,,,,2025-06-15,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2630 116th Avenue Northeast,2630 116th Avenue Northeast,,Bellevue,WA,98004,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.634746,-122.1851515,2026-02-24,398458,2026-02-24 05:05:21 UTC,,,,2025-06-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,252 Broadway,252 Broadway,,Tacoma,WA,98402,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,12,,,LOOP,https://loopglobal.com,GPS,47.2618581854628,-122.443967394889,2026-01-13,399790,2026-02-02 23:16:24 UTC,P,,,2025-05-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.17 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AMLI Wallingford,1850 N 34th St,,Seattle,WA,98103,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,9,,,LOOP,https://loopglobal.com,GPS,47.648265,-122.335477,2026-01-13,399791,2026-02-02 23:16:24 UTC,P,,,2025-01-03,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$15 monthly service fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Avalon Bothell Commons,12207 NE 191st St,,Bothell,WA,98011,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,2,,,LOOP,https://loopglobal.com,GPS,47.766526,-122.213529,2026-01-13,399792,2026-02-02 23:16:24 UTC,P,,,2025-01-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PeaceHealth Corporate,1115 SE 164th Ave,,Vancouver,WA,98683,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,4,,,LOOP,https://loopglobal.com,GPS,45.6123428,-122.5012542,2026-01-13,399793,2026-02-02 23:16:24 UTC,P,,,2025-05-09,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.20 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PeaceHealth Southwest Medical Center,400 NE Mother Joseph Pl,,Vancouver,WA,98664,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,11,,,LOOP,https://loopglobal.com,GPS,45.624587,-122.581451,2026-01-13,399794,2026-02-02 23:16:24 UTC,P,,,2025-04-23,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.20 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PeaceHealth St Joseph Medical Center,3005 Squalicum Pkwy,,Bellingham,WA,98225,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,10,,,LOOP,https://loopglobal.com,GPS,48.772339,-122.471172,2026-01-13,399795,2026-02-02 23:16:24 UTC,P,,,2025-04-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.20 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,AMLI South Lake Union,1260 Republican St,,Seattle,WA,98109,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,6,,,LOOP,https://loopglobal.com,GPS,47.62328,-122.33138,2026-01-13,399797,2026-02-02 23:16:24 UTC,P,,,2024-11-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,CITY LIGHT FREMONT 5,3658 Dayton Avenue North,Curbside,Seattle,WA,98103,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.653597,-122.3523,2026-02-24,400008,2026-02-24 03:48:03 UTC,,,,2025-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT GREEN LAKE 2,407 NE Maple Leaf Pl,,Seattle,WA,98115,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.681526,-122.324639,2026-02-24,400010,2026-02-24 03:48:03 UTC,,,,2025-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT PORTAGE BAY 1,2915 Fuhrman Avenue East,Curbside,Seattle,WA,98102,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.647284,-122.317499,2026-02-24,400011,2026-02-24 03:48:03 UTC,,,,2025-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY LIGHT MINOR 1,1134 13th Ave,,Seattle,WA,98122,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.612506,-122.31537,2026-02-24,400013,2026-02-24 03:48:14 UTC,,,,2025-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KOHLS MARYSVILL,3713 116th Street Northeast,Located in parking lot nearest the Ross and Kohls buildings.,Marysville,WA,98271,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.101754,-122.182469,2026-02-24,400598,2026-02-24 03:49:24 UTC,,,,2025-06-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Downtown Spokane / Basalt Hospitality LP,801 N Division St.,,Spokane,WA,99201,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,47.664469,-117.412087,2026-02-24,400707,2026-02-24 04:47:08 UTC,,,,2025-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MEC - 345 Hills street,345 Hills Street,,Richland,WA,99354,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,46.3383082,-119.2692778,2026-02-24,400708,2026-02-24 05:05:22 UTC,,,,2025-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ILLAHEE FWPS-ILH-1,36001 1st Avenue South,Bus Loop Parking,Federal Way,WA,98003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.277894,-122.33508,2026-02-24,404596,2026-02-24 03:44:08 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BSD501 SUNNYLAND 1,2800 James Street,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.766727,-122.463914,2026-02-24,404611,2026-02-24 03:47:25 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BSD501 SUNNYLAND 2,2800 James Street,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.766721,-122.463845,2026-02-24,404612,2026-02-24 03:47:25 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PEAK410 PEAK410-1,22503 97th Street East,,Bonney Lake,WA,98391,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.167117,-122.127378,2026-02-24,404614,2026-02-24 03:48:25 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WADOC EVERETT CJC 1,8625 Evergreen Way,,Everett,WA,98208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.918037,-122.229865,2026-02-24,404623,2026-02-24 03:49:07 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LONG BEACH BOLSTAD1,252 Bolstad W,,Long Beach,WA,98631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.351451,-124.056829,2026-02-24,404644,2026-02-24 03:49:29 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PEAK410 PEAK410-3,22503 97th Street East,East side-suite D,Bonney Lake,WA,98391,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.166891,-122.127801,2026-02-24,404664,2026-02-24 03:49:43 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PEAK410 PEAK410-2,22503 97th Street East,East side-suite D,Bonney Lake,WA,98391,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.167124,-122.127385,2026-02-24,404665,2026-02-24 03:49:43 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PEAK410 PEAK410-4,22503 97th Street East,East side-suite D,Bonney Lake,WA,98391,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.166854,-122.128114,2026-02-24,404666,2026-02-24 03:49:43 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PEAK410 PEAK410-5,22503 97th Street East,East side-suite D,Bonney Lake,WA,98391,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.166911,-122.12778,2026-02-24,404667,2026-02-24 03:49:43 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PEAK410 PEAK410-6,22503 97th Street East,East side-suite D,Bonney Lake,WA,98391,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.166857,-122.12776,2026-02-24,404669,2026-02-24 03:49:44 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gee Liberty Lake Service Facility - Series,21702 E George Gee Ave,,Liberty Lake,WA,99019,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,47.672699492137674,-117.1117422664153,2026-02-24,404699,2026-02-24 00:40:53 UTC,,,,2025-06-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gee Liberty Lake Service Facility,1750 North Pepper Lane,,Liberty Lake,WA,99019,,888-998-2546,E,,Public,24 hours daily,,,,,,2,2,,Blink Network,https://blinkcharging.com,GPS,47.67273285651309,-117.1117422664153,2026-02-24,404700,2026-02-24 00:49:12 UTC,,,,2025-06-26,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ashton Apartments - 3630 E 51st - 1,3630 East 51st Avenue,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.606408,-117.355755,2026-02-24,404732,2026-02-24 05:05:23 UTC,,,,2025-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ashton Apartments - 3630 E 51st - 2,3630 East 51st Avenue,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.605927,-117.354783,2026-02-24,404733,2026-02-24 05:05:23 UTC,,,,2025-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ashton Apartments - 3625 E 51st - 2,3625 East 51st Avenue,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.607154,-117.355505,2026-02-24,404734,2026-02-24 05:05:23 UTC,,,,2025-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ashton Apartments - 3625 E 51st - 1,3625 East 51st Avenue,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.606818,-117.357525,2026-02-24,404735,2026-02-24 05:05:23 UTC,,,,2025-06-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gerhardt Station,3916 Main Street,,Vancouver,WA,98663,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,45.65076606584955,-122.66772538764546,2026-02-24,404803,2026-02-24 00:30:17 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - Goodwill DCFC,2928 East 27th Avenue,,Spokane,WA,99223,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://www.flo.com,GPS,47.630586,-117.368447,2026-02-24,404837,2026-02-24 05:05:23 UTC,,,,2025-07-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TENINO AG PARK TENINO AG PARK2,16404 Old Highway 99 Southeast,Station 1,Tenino,WA,98589,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.845889,-122.874973,2026-02-24,404899,2026-02-24 03:49:58 UTC,,,,2025-07-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TENINO AG PARK TENINO AG PARK1,16404 Old Hwy 99 SE,Station 2,Tenino,WA,98589,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,46.845888,-122.87512,2026-02-24,404900,2026-02-24 03:49:58 UTC,,,,2025-07-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Granite Falls City Hall,215 South Granite Avenue,,Granite Falls,WA,98252,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://www.flo.com,GPS,48.0815847,-121.9687527,2026-02-24,405358,2026-02-24 05:05:24 UTC,,,,2025-07-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Tacoma Dome - Event Parking Lot,2727 East D Street,,Tacoma,WA,98421,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.2380278,-122.4293507,2026-02-24,405402,2026-02-24 05:05:24 UTC,,,,2025-07-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,IQ CHARGING RIDGEFIELD,5304 Pioneer Street,,Ridgefield,WA,98642,,888-758-4389,E,,Public,"Mon: 12:00am-9:30am, 5:30pm-12:00am; Tue: 12:00am-9:30am, 5:30pm-12:00am; Wed: 12:00am-9:30am, 5:30pm-12:00am; Thu: 12:00am-9:30am, 5:30pm-12:00am; Fri: 12:00am-9:30am, 5:30pm-12:00am; Sat: 12:00am-9:30am, 2:00pm-12:00am; Sun: 12:00am-12:00am",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.816274,-122.69438,2026-02-24,405448,2026-02-24 03:48:48 UTC,,,,2025-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pacific Regent Bellevue by Cogir,919 109th Ave NE,,Bellevue,WA,98004,,844-226-3873,E,,Public,,,,,,,2,,,ABM,https://info.abm.com/SimplifyEV,GPS,47.6185542,-122.1950406,2026-02-24,405519,2026-02-24 05:34:10 UTC,,,,2025-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BLAKE1 STATION 1,5020 California Avenue Southwest,,Seattle,WA,98136,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.556565,-122.386442,2026-02-24,405779,2026-02-24 03:40:03 UTC,,,,2025-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sunset Trailhead: 720 E. Sunset Way,720 E. Sunset Way,,Issaquah,WA,98027,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.529972,-122.025196,2026-02-24,405812,2026-02-24 04:47:11 UTC,,,,2025-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - NE Community Center (NECC),4001 North Cook Street,,Spokane,WA,99207,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.693645,-117.374846,2026-02-24,405899,2026-02-24 05:05:25 UTC,,,,2025-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - Kendall Yards,1335 West Bridge Avenue,,Spokane,WA,99201,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.662711,-117.431829,2026-02-24,405900,2026-02-24 05:05:25 UTC,,,,2025-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Vue on Harvard - Garage,740 Harvard Ave E,,Seattle,WA,98102,,206-561-0032,E,,Public,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,GPS,47.626235432,-122.322031057,2025-08-12,415910,2026-02-02 23:16:24 UTC,P,,,2024-08-26,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Weidner Apartment Homes,9757 Northeast Juanita Drive,,Kirkland,WA,98034,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,47.704142,-122.211955,2026-02-24,416113,2026-02-24 04:47:16 UTC,,,,2025-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Avista - The Hive,2904 East Sprague Avenue,,Spokane,WA,99202,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,47.657041,-117.367283,2026-02-24,416114,2026-02-24 05:05:26 UTC,,,,2025-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LES SCHWAB HANDICAP,1374 Washington 261,Station is next to light pole directly in front of building.,Ritzville,WA,99169,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.114475,-118.365967,2026-02-24,416167,2026-02-24 03:48:01 UTC,,,,2025-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KIELO PORT 3,5988 Northwest 38th Avenue,Central Pedestal,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.606446,-122.471509,2026-02-24,416174,2026-02-24 03:50:31 UTC,,,,2025-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KIELO PORT 1,5988 Northwest 38th Avenue,North Pedestal,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.605718,-122.471391,2026-02-24,416177,2026-02-24 03:50:31 UTC,,,,2025-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,KIELO PORT 2,5988 Northwest 38th Avenue,North Pedestal,Camas,WA,98607,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.605705,-122.471396,2026-02-24,416178,2026-02-24 03:50:31 UTC,,,,2025-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kitsap Bank - 1700 Village Lane,1700 Village Lane SE,,Port Orchard,WA,98366,,866-300-3827,E,,Public,,,,,,,1,8,,EVCS,https://www.evcs.com,GPS,47.5333727,-122.5955185,2026-02-24,416197,2026-02-24 05:34:16 UTC,,,,2025-07-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
